datetime,state,location_name,latitude,longitude,ac_output,solar_radiation,capacity_factor
2024-01-07 23:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-08 00:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-08 01:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-08 02:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-08 03:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-08 04:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-08 05:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-08 06:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-08 07:00:00,TX,", Texas",29.7604,-95.3698,51.357,0,16.66272926330566
2024-01-08 08:00:00,TX,", Texas",29.7604,-95.3698,150.62,0,16.66272926330566
2024-01-08 09:00:00,TX,", Texas",29.7604,-95.3698,21.986,0,16.66272926330566
2024-01-08 10:00:00,TX,", Texas",29.7604,-95.3698,174.081,0,16.66272926330566
2024-01-08 11:00:00,TX,", Texas",29.7604,-95.3698,712.979,0,16.66272926330566
2024-01-08 12:00:00,TX,", Texas",29.7604,-95.3698,1479.063,0,16.66272926330566
2024-01-08 13:00:00,TX,", Texas",29.7604,-95.3698,521.513,0,16.66272926330566
2024-01-08 14:00:00,TX,", Texas",29.7604,-95.3698,41.462,0,16.66272926330566
2024-01-08 15:00:00,TX,", Texas",29.7604,-95.3698,235.705,0,16.66272926330566
2024-01-08 16:00:00,TX,", Texas",29.7604,-95.3698,744.57,0,16.66272926330566
2024-01-08 17:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-08 18:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-08 19:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-08 20:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-08 21:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-08 22:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-08 23:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-09 00:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-09 01:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-09 02:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-09 03:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-09 04:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-09 05:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-09 06:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-09 07:00:00,TX,", Texas",29.7604,-95.3698,130.939,0,16.66272926330566
2024-01-09 08:00:00,TX,", Texas",29.7604,-95.3698,972.544,0,16.66272926330566
2024-01-09 09:00:00,TX,", Texas",29.7604,-95.3698,1700.928,0,16.66272926330566
2024-01-09 10:00:00,TX,", Texas",29.7604,-95.3698,2222.749,0,16.66272926330566
2024-01-09 11:00:00,TX,", Texas",29.7604,-95.3698,2522.896,0,16.66272926330566
2024-01-09 12:00:00,TX,", Texas",29.7604,-95.3698,2603.2,0,16.66272926330566
2024-01-09 13:00:00,TX,", Texas",29.7604,-95.3698,2474.287,0,16.66272926330566
2024-01-09 14:00:00,TX,", Texas",29.7604,-95.3698,2147.423,0,16.66272926330566
2024-01-09 15:00:00,TX,", Texas",29.7604,-95.3698,1602.385,0,16.66272926330566
2024-01-09 16:00:00,TX,", Texas",29.7604,-95.3698,859.819,0,16.66272926330566
2024-01-09 17:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-09 18:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-09 19:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-09 20:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-09 21:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-09 22:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-09 23:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-10 00:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-10 01:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-10 02:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-10 03:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-10 04:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-10 05:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-10 06:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
